id_vivienda;id_hogar;id_hogar_unico;id_variedad;descripcion;id_unidad_medida_presentacion;id_unidad_medida;Q;cantidad_inicial;cantidad_final;factor_anual;unidad_a_convertir;fc_universal;fc_especifico;fc;descripcion_engih;enhance_id;fuente;tipo_equivalencia;validado;edible;PM
6602;1;6602_1;7;ARROZ;NA;2;7;22;15;226.75645306954;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
6602;1;6602_1;13;LECHE LÍQUIDA;31;4;1;3;2;226.75645306954;31;NA;NA;NA;LECHE LíQUIDA;70201015;INCAP;directa;TRUE;1,00;7
6602;1;6602_1;15;HUEVOS;NA;1;10;20;10;226.75645306954;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
6602;1;6602_1;16;ACEITE;57;4;1;1;0;226.75645306954;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
6602;1;6602_1;18;SALAMI;NA;2;3;3;0;226.75645306954;2;453.592;453592;453.592;SALAMI;70207021;INCAP;sustituto_por_criterio;TRUE;1,00;7
6602;1;6602_1;24;PLÁTANO VERDE;NA;1;10;10;0;226.75645306954;1;NA;NA;NA;PLÁTANO VERDE;70212131;INCAP;directa;TRUE;0,66;7
6602;1;6602_1;25;GUINEITO VERDE;NA;1;10;20;10;226.75645306954;1;NA;NA;NA;GUINEITO VERDE;70212011;INCAP;directa;TRUE;0,66;7
6602;1;6602_1;26;PAPAS;NA;2;2;5;3;226.75645306954;2;453.592;NA;453.592;PAPAS;70211127;INCAP;directa;TRUE;0,75;7
6602;1;6602_1;27;HABICHUELAS SUELTAS;NA;2;3;6;3;226.75645306954;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
6602;1;6602_1;29;AZUCARES;NA;2;3;6;3;226.75645306954;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
6602;1;6602_1;30;CHOCOLATE O COCOA;23;3;1;1;0;226.75645306954;23;NA;NA;NA;CHOCOLATE O COCOA;70217047;INCAP;requiere_revision;TRUE;1,00;7
6162;1;6162_1;4;HARÍNA DE MAÍZ;56;4;1;1;0;613.406762014355;56;NA;NA;NA;HARÍNA DE MAÍZ;70213031;INCAP;sustituto_por_criterio;TRUE;1,00;7
6162;1;6162_1;7;ARROZ;NA;2;7;7;0;613.406762014355;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
6162;1;6162_1;16;ACEITE;57;4;0.25;0.5;0.25;613.406762014355;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
6253;1;6253_1;1;PANES;NA;1;0;7;7;260.278124999999;1;NA;NA;NA;PANES;70214131;INCAP;sustituto_por_criterio;TRUE;1,00;7
6253;1;6253_1;5;AVENA;8;3;0.5;1;0.5;260.278124999999;8;NA;NA;NA;AVENA;70213008;INCAP;directa;TRUE;1,00;7
6253;1;6253_1;6;FIEDOS O SPAGUETTIS (PASTAS);8;2;2;4;2;260.278124999999;8;NA;NA;NA;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
6253;1;6253_1;7;ARROZ;NA;2;10;15;5;260.278124999999;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
6253;1;6253_1;16;ACEITE;57;7;0.25;0.5;0.25;260.278124999999;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
6253;1;6253_1;27;HABICHUELAS SUELTAS;NA;2;2;5;3;260.278124999999;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
6253;1;6253_1;29;AZUCARES;NA;2;1;1;0;260.278124999999;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
6328;1;6328_1;7;ARROZ;NA;2;0;2;2;594.921428571427;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
6328;1;6328_1;16;ACEITE;57;7;0;0.25;0.25;594.921428571427;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
6308;1;6308_1;1;PANES;NA;1;6;6;0;462.716666666665;1;NA;NA;NA;PANES;70214131;INCAP;sustituto_por_criterio;TRUE;1,00;7
6308;1;6308_1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;2;1;1;0;462.716666666665;2;453.592;NA;453.592;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
6308;1;6308_1;16;ACEITE;57;4;0.3;0.5;0.2;462.716666666665;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
6308;1;6308_1;29;AZUCARES;NA;2;1.5;1.5;0;462.716666666665;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
6534;1;6534_1;5;AVENA;56;3;0.5;2;1.5;378.586363636363;56;NA;NA;NA;AVENA;70213008;INCAP;directa;TRUE;1,00;7
6534;1;6534_1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;56;1;2;1;378.586363636363;56;NA;NA;NA;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
6534;1;6534_1;7;ARROZ;NA;2;10;15;5;378.586363636363;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
6534;1;6534_1;15;HUEVOS;NA;1;8;20;12;378.586363636363;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
6534;1;6534_1;16;ACEITE;57;7;0.25;0.5;0.25;378.586363636363;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
6534;1;6534_1;17;MANTEQUILLA;NA;2;0.5;1;0.5;378.586363636363;2;453.592;NA;453.592;MANTEQUILLA;70216015;INCAP;requiere_revision;TRUE;1,00;7
6534;1;6534_1;18;SALAMI;NA;2;0.25;1;0.75;378.586363636363;2;453.592;453592;453.592;SALAMI;70207021;INCAP;sustituto_por_criterio;TRUE;1,00;7
6534;1;6534_1;19;SARDINAS EN AGUA;63;4;1;2;1;378.586363636363;63;NA;NA;NA;SARDINAS EN AGUA;26139190;FNDDS;directa;TRUE;1,00;7
6534;1;6534_1;27;HABICHUELAS SUELTAS;NA;2;1;2;1;378.586363636363;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
6534;1;6534_1;28;HABICHUELAS ENLATADAS;63;4;0;2;2;378.586363636363;63;NA;NA;NA;HABICHUELAS ENLATADAS;70209057;INCAP;sustituto_por_criterio;TRUE;1,00;7
6534;1;6534_1;29;AZUCARES;NA;2;2;5;3;378.586363636363;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
6534;1;6534_1;30;CHOCOLATE O COCOA;NA;87;0.25;0.25;0;378.586363636363;87;NA;NA;NA;CHOCOLATE O COCOA;70217047;INCAP;requiere_revision;TRUE;1,00;7
6547;1;6547_1;1;PANES;NA;1;4;4;0;340.13467960431;1;NA;NA;NA;PANES;70214131;INCAP;sustituto_por_criterio;TRUE;1,00;7
6547;1;6547_1;6;FIEDOS O SPAGUETTIS (PASTAS);8;3;1;1;0;340.13467960431;8;NA;NA;NA;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
6547;1;6547_1;15;HUEVOS;NA;1;3;3;0;340.13467960431;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
6267;1;6267_1;16;ACEITE;57;4;0.25;0.25;0;260.278124999999;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
6267;1;6267_1;29;AZUCARES;NA;2;0.5;0.5;0;260.278124999999;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
7508;1;7508_1;1;PANES;NA;1;4;6;2;462.716666666665;1;NA;NA;NA;PANES;70214131;INCAP;sustituto_por_criterio;TRUE;1,00;7
7508;1;7508_1;12;MARISCOS;NA;2;0.5;1;0.5;462.716666666665;2;453.592;NA;453.592;MARISCOS;70208005;INCAP;sustituto_por_criterio;TRUE;0,47;7
7508;1;7508_1;13;LECHE LÍQUIDA;55;4;2;3;1;462.716666666665;55;NA;NA;NA;LECHE LíQUIDA;70201015;INCAP;directa;TRUE;1,00;7
7508;1;7508_1;15;HUEVOS;NA;1;8;10;2;462.716666666665;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
7508;1;7508_1;18;SALAMI;NA;2;0.5;1;0.5;462.716666666665;2;453.592;453592;453.592;SALAMI;70207021;INCAP;sustituto_por_criterio;TRUE;1,00;7
7508;1;7508_1;25;GUINEITO VERDE;NA;1;10;15;5;462.716666666665;1;NA;NA;NA;GUINEITO VERDE;70212011;INCAP;directa;TRUE;0,66;7
7508;1;7508_1;26;PAPAS;NA;2;3;4;1;462.716666666665;2;453.592;NA;453.592;PAPAS;70211127;INCAP;directa;TRUE;0,75;7
7508;1;7508_1;29;AZUCARES;NA;2;1;2;1;462.716666666665;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
7806;1;7806_1;3;GALLETAS SALADAS;23;3;5;5;0;205.953876739562;23;NA;NA;NA;GALLETAS SALADAS;70214010;INCAP;directa;TRUE;1,00;7
7049;1;7049_1;1;PANES;NA;1;8;8;0;613.406762014355;1;NA;NA;NA;PANES;70214131;INCAP;sustituto_por_criterio;TRUE;1,00;7
7049;1;7049_1;3;GALLETAS SALADAS;NA;1;3;3;0;613.406762014355;1;NA;NA;NA;GALLETAS SALADAS;70214010;INCAP;directa;TRUE;1,00;7
7049;1;7049_1;5;AVENA;NA;2;1;2;1;613.406762014355;2;453.592;NA;453.592;AVENA;70213008;INCAP;directa;TRUE;1,00;7
7049;1;7049_1;6;FIEDOS O SPAGUETTIS (PASTAS);8;2;1;1;0;613.406762014355;8;NA;NA;NA;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
7049;1;7049_1;7;ARROZ;NA;2;7;10;3;613.406762014355;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
7049;1;7049_1;9;POLLO;NA;2;3;3;0;613.406762014355;2;453.592;NA;453.592;POLLO;70203019;INCAP;sustituto_por_criterio;TRUE;0,68;7
7049;1;7049_1;10;CARNE DE CERDO;NA;2;2;2;0;613.406762014355;2;453.592;NA;453.592;CARNE DE CERDO;70204003;INCAP;sustituto_por_criterio;TRUE;0,78;7
7049;1;7049_1;13;LECHE LÍQUIDA;31;7;3;4;1;613.406762014355;31;NA;NA;NA;LECHE LíQUIDA;70201015;INCAP;directa;TRUE;1,00;7
7049;1;7049_1;15;HUEVOS;NA;1;18;28;10;613.406762014355;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
7049;1;7049_1;16;ACEITE;57;4;0.25;1;0.75;613.406762014355;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
7049;1;7049_1;24;PLÁTANO VERDE;NA;1;25;30;5;613.406762014355;1;NA;NA;NA;PLÁTANO VERDE;70212131;INCAP;directa;TRUE;0,66;7
7049;1;7049_1;26;PAPAS;NA;2;2;2;0;613.406762014355;2;453.592;NA;453.592;PAPAS;70211127;INCAP;directa;TRUE;0,75;7
7049;1;7049_1;28;HABICHUELAS ENLATADAS;63;4;1;2;1;613.406762014355;63;NA;NA;NA;HABICHUELAS ENLATADAS;70209057;INCAP;sustituto_por_criterio;TRUE;1,00;7
7049;1;7049_1;29;AZUCARES;NA;2;2;3;1;613.406762014355;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
7049;1;7049_1;30;CHOCOLATE O COCOA;23;3;7;10;3;613.406762014355;23;NA;NA;NA;CHOCOLATE O COCOA;70217047;INCAP;requiere_revision;TRUE;1,00;7
8766;1;8766_1;4;HARÍNA DE MAÍZ;56;3;1;1;0;120.729166666667;56;NA;NA;NA;HARÍNA DE MAÍZ;70213031;INCAP;sustituto_por_criterio;TRUE;1,00;7
8766;1;8766_1;7;ARROZ;NA;2;4;10;6;120.729166666667;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
8766;1;8766_1;15;HUEVOS;NA;1;3;3;0;120.729166666667;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
8744;1;8744_1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;2;1;1;0;181.897856242119;2;453.592;NA;453.592;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
8744;1;8744_1;7;ARROZ;NA;60;8;8;0;181.897856242119;60;NA;NA;NA;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
8744;1;8744_1;13;LECHE LÍQUIDA;57;20;2;2;0;181.897856242119;57;3785.41;3785410;3785.41;LECHE LíQUIDA;70201015;INCAP;directa;TRUE;1,00;7
8744;1;8744_1;14;LECHE EN POLVO;56;3;0.3;0.5;0.2;181.897856242119;56;NA;NA;NA;LECHE EN POLVO;7025;INCAP;directa;TRUE;1,00;7
8744;1;8744_1;16;ACEITE;57;7;0.4;0.7;0.3;181.897856242119;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
8744;1;8744_1;24;PLÁTANO VERDE;NA;1;10;10;0;181.897856242119;1;NA;NA;NA;PLÁTANO VERDE;70212131;INCAP;directa;TRUE;0,66;7
8744;1;8744_1;27;HABICHUELAS SUELTAS;NA;60;4;5;1;181.897856242119;60;NA;NA;NA;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
8744;1;8744_1;29;AZUCARES;NA;2;2;2;0;181.897856242119;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
8779;1;8779_1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;2;1;2;1;187.230797035965;2;453.592;NA;453.592;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
8779;1;8779_1;7;ARROZ;NA;2;5;5;0;187.230797035965;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
8779;1;8779_1;8;CARNE DE RES;NA;2;4;4;0;187.230797035965;2;453.592;NA;453.592;CARNE DE RES;70205022;INCAP;sustituto_por_criterio;TRUE;0,95;7
8779;1;8779_1;9;POLLO;NA;2;6;6;0;187.230797035965;2;453.592;NA;453.592;POLLO;70203019;INCAP;sustituto_por_criterio;TRUE;0,68;7
8779;1;8779_1;15;HUEVOS;NA;1;15;30;15;187.230797035965;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
8779;1;8779_1;16;ACEITE;57;7;0.25;1;0.75;187.230797035965;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
8779;1;8779_1;18;SALAMI;NA;2;0.5;2;1.5;187.230797035965;2;453.592;453592;453.592;SALAMI;70207021;INCAP;sustituto_por_criterio;TRUE;1,00;7
8779;1;8779_1;27;HABICHUELAS SUELTAS;NA;2;2;2;0;187.230797035965;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
8779;1;8779_1;29;AZUCARES;NA;2;2;2;0;187.230797035965;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
8779;1;8779_1;30;CHOCOLATE O COCOA;8;3;6;12;6;187.230797035965;8;NA;NA;NA;CHOCOLATE O COCOA;70217047;INCAP;requiere_revision;TRUE;1,00;7
9219;1;9219_1;10;CARNE DE CERDO;NA;2;1;1;0;552.06608581292;2;453.592;NA;453.592;CARNE DE CERDO;70204003;INCAP;sustituto_por_criterio;TRUE;0,78;7
9219;1;9219_1;13;LECHE LÍQUIDA;31;7;3;3;0;552.06608581292;31;NA;NA;NA;LECHE LíQUIDA;70201015;INCAP;directa;TRUE;1,00;7
9219;1;9219_1;15;HUEVOS;NA;1;10;10;0;552.06608581292;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
9219;1;9219_1;16;ACEITE;57;4;0.25;0.25;0;552.06608581292;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
9219;1;9219_1;17;MANTEQUILLA;105;3;1;1.5;0.5;552.06608581292;105;NA;NA;NA;MANTEQUILLA;70216015;INCAP;requiere_revision;TRUE;1,00;7
9219;1;9219_1;18;SALAMI;NA;2;1;1;0;552.06608581292;2;453.592;453592;453.592;SALAMI;70207021;INCAP;sustituto_por_criterio;TRUE;1,00;7
5466;1;5466_1;7;ARROZ;NA;2;25;25;0;277.006944444444;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
5466;1;5466_1;13;LECHE LÍQUIDA;31;4;3;3;0;277.006944444444;31;NA;NA;NA;LECHE LíQUIDA;70201015;INCAP;directa;TRUE;1,00;7
5466;1;5466_1;15;HUEVOS;NA;1;22;25;3;277.006944444444;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
5466;1;5466_1;16;ACEITE;57;7;0.5;1;0.5;277.006944444444;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
5466;1;5466_1;17;MANTEQUILLA;105;3;0.5;1;0.5;277.006944444444;105;NA;NA;NA;MANTEQUILLA;70216015;INCAP;requiere_revision;TRUE;1,00;7
5466;1;5466_1;29;AZUCARES;56;4;5;5;0;277.006944444444;56;NA;NA;NA;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
5466;1;5466_1;30;CHOCOLATE O COCOA;87;4;0.5;1;0.5;277.006944444444;87;NA;NA;NA;CHOCOLATE O COCOA;70217047;INCAP;requiere_revision;TRUE;1,00;7
7098;1;7098_1;16;ACEITE;57;4;0.5;2;1;501.878259829927;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
7098;1;7098_1;25;GUINEITO VERDE;NA;1;75;75;0;501.878259829927;1;NA;NA;NA;GUINEITO VERDE;70212011;INCAP;directa;TRUE;0,66;7
7353;1;7353_1;1;PANES;NA;1;16;16;0;347.037499999999;1;NA;NA;NA;PANES;70214131;INCAP;sustituto_por_criterio;TRUE;1,00;7
7353;1;7353_1;2;GALLETAS DULCES;NA;1;12;12;0;347.037499999999;1;NA;NA;NA;GALLETAS DULCES;70214002;INCAP;directa;TRUE;1,00;7
7353;1;7353_1;4;HARÍNA DE MAÍZ;56;4;1;1;0;347.037499999999;56;NA;NA;NA;HARÍNA DE MAÍZ;70213031;INCAP;sustituto_por_criterio;TRUE;1,00;7
7353;1;7353_1;5;AVENA;NA;4;5;10;5;347.037499999999;4;28.3495;NA;28.3495;AVENA;70213008;INCAP;directa;TRUE;1,00;7
7353;1;7353_1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;2;3;4;1;347.037499999999;2;453.592;NA;453.592;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
7353;1;7353_1;7;ARROZ;NA;2;6;10;4;347.037499999999;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
7353;1;7353_1;13;LECHE LÍQUIDA;63;3;1;1;0;347.037499999999;63;NA;NA;NA;LECHE LíQUIDA;70201015;INCAP;directa;TRUE;1,00;7
7353;1;7353_1;15;HUEVOS;NA;1;11;14;3;347.037499999999;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
7353;1;7353_1;16;ACEITE;57;4;0.5;0.75;0.25;347.037499999999;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
7353;1;7353_1;17;MANTEQUILLA;105;2;0.25;0.25;0;347.037499999999;105;NA;NA;NA;MANTEQUILLA;70216015;INCAP;requiere_revision;TRUE;1,00;7
7353;1;7353_1;18;SALAMI;NA;2;1.5;2;0.5;347.037499999999;2;453.592;453592;453.592;SALAMI;70207021;INCAP;sustituto_por_criterio;TRUE;1,00;7
7353;1;7353_1;20;SARDINAS EN ACEITE;63;4;1;1;0;347.037499999999;63;NA;NA;NA;SARDINAS EN ACEITE;70208039;INCAP;directa;TRUE;1,00;7
7353;1;7353_1;24;PLÁTANO VERDE;NA;1;17;25;8;347.037499999999;1;NA;NA;NA;PLÁTANO VERDE;70212131;INCAP;directa;TRUE;0,66;7
7353;1;7353_1;26;PAPAS;NA;2;2;2;0;347.037499999999;2;453.592;NA;453.592;PAPAS;70211127;INCAP;directa;TRUE;0,75;7
7353;1;7353_1;27;HABICHUELAS SUELTAS;NA;2;2;2;0;347.037499999999;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
7353;1;7353_1;29;AZUCARES;NA;2;0.5;0.5;0;347.037499999999;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
7353;1;7353_1;30;CHOCOLATE O COCOA;87;2;0.25;1;0.25;347.037499999999;87;NA;NA;NA;CHOCOLATE O COCOA;70217047;INCAP;requiere_revision;TRUE;1,00;7
7476;1;7476_1;15;HUEVOS;NA;1;1;1;0;347.037499999999;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
7476;1;7476_1;16;ACEITE;98;4;0.5;0.5;0;347.037499999999;98;NA;NA;NA;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
7008;1;7008_1;16;ACEITE;57;2;0.5;0.75;0.25;788.6658368756;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
7008;1;7008_1;25;GUINEITO VERDE;NA;1;16;16;0;788.6658368756;1;NA;NA;NA;GUINEITO VERDE;70212011;INCAP;directa;TRUE;0,66;7
7125;1;7125_1;14;LECHE EN POLVO;98;3;1;1;0;311.325;98;NA;NA;NA;LECHE EN POLVO;7025;INCAP;directa;TRUE;1,00;7
7234;1;7234_1;7;ARROZ;NA;2;10;10;0;460.055071510766;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
7234;1;7234_1;16;ACEITE;57;4;0.25;0.5;0.25;460.055071510766;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
7593;1;7593_1;4;HARÍNA DE MAÍZ;56;2;1;2;1;247.370676075862;56;NA;NA;NA;HARÍNA DE MAÍZ;70213031;INCAP;sustituto_por_criterio;TRUE;1,00;7
7593;1;7593_1;5;AVENA;56;3;0;0.5;0.5;247.370676075862;56;NA;NA;NA;AVENA;70213008;INCAP;directa;TRUE;1,00;7
7593;1;7593_1;6;FIEDOS O SPAGUETTIS (PASTAS);56;2;0.25;2;1.75;247.370676075862;56;NA;NA;NA;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
7593;1;7593_1;7;ARROZ;NA;2;5;13;8;247.370676075862;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
7593;1;7593_1;13;LECHE LÍQUIDA;31;7;1;1;0;247.370676075862;31;NA;NA;NA;LECHE LíQUIDA;70201015;INCAP;directa;TRUE;1,00;7
7593;1;7593_1;15;HUEVOS;NA;1;6;6;0;247.370676075862;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
7593;1;7593_1;16;ACEITE;57;7;0.25;0.5;0.25;247.370676075862;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
7593;1;7593_1;17;MANTEQUILLA;105;2;0.15;0.5;0.35;247.370676075862;105;NA;NA;NA;MANTEQUILLA;70216015;INCAP;requiere_revision;TRUE;1,00;7
7593;1;7593_1;27;HABICHUELAS SUELTAS;NA;2;0.5;2;1.5;247.370676075862;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
7593;1;7593_1;28;HABICHUELAS ENLATADAS;63;3;0;1;1;247.370676075862;63;NA;NA;NA;HABICHUELAS ENLATADAS;70209057;INCAP;sustituto_por_criterio;TRUE;1,00;7
7593;1;7593_1;29;AZUCARES;NA;2;1;3;2;247.370676075862;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
7596;1;7596_1;4;HARÍNA DE MAÍZ;56;2;2;5;3;247.370676075862;56;NA;NA;NA;HARÍNA DE MAÍZ;70213031;INCAP;sustituto_por_criterio;TRUE;1,00;7
7596;1;7596_1;15;HUEVOS;NA;1;7;7;0;247.370676075862;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
7596;1;7596_1;16;ACEITE;57;7;0.12;0.25;0.13;247.370676075862;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
7596;1;7596_1;21;PICA PICA;63;3;2;2;0;247.370676075862;63;NA;NA;NA;PICA PICA;70208040;INCAP;directa;TRUE;1,00;7
7596;1;7596_1;25;GUINEITO VERDE;NA;1;5;15;10;247.370676075862;1;NA;NA;NA;GUINEITO VERDE;70212011;INCAP;directa;TRUE;0,66;7
7596;1;7596_1;29;AZUCARES;NA;2;1;1;0;247.370676075862;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
7127;1;7127_1;14;LECHE EN POLVO;63;3;0;0.5;0.5;311.325;63;NA;NA;NA;LECHE EN POLVO;7025;INCAP;directa;TRUE;1,00;7
7138;1;7138_1;6;FIEDOS O SPAGUETTIS (PASTAS);56;2;0;1;1;501.878259829927;56;NA;NA;NA;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
7138;1;7138_1;21;PICA PICA;63;4;1;1;0;501.878259829927;63;NA;NA;NA;PICA PICA;70208040;INCAP;directa;TRUE;1,00;7
7137;1;7137_1;1;PANES;117;94;1;1;0;501.878259829927;117;NA;NA;NA;PANES;70214131;INCAP;sustituto_por_criterio;TRUE;1,00;7
7137;1;7137_1;6;FIEDOS O SPAGUETTIS (PASTAS);56;2;1;1;0;501.878259829927;56;NA;NA;NA;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
7137;1;7137_1;7;ARROZ;NA;2;1;5;0;501.878259829927;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
7137;1;7137_1;16;ACEITE;57;4;0;0.5;0.5;501.878259829927;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
7137;1;7137_1;24;PLÁTANO VERDE;NA;1;6;6;0;501.878259829927;1;NA;NA;NA;PLÁTANO VERDE;70212131;INCAP;directa;TRUE;0,66;7
7137;1;7137_1;25;GUINEITO VERDE;NA;1;10;10;0;501.878259829927;1;NA;NA;NA;GUINEITO VERDE;70212011;INCAP;directa;TRUE;0,66;7
7137;1;7137_1;27;HABICHUELAS SUELTAS;NA;2;1;1;0;501.878259829927;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
8108;1;8108_1;7;ARROZ;NA;2;10;99;89;389.15625;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
8108;1;8108_1;16;ACEITE;NA;57;0.5;1;0.5;389.15625;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
8108;1;8108_1;29;AZUCARES;NA;2;6;8;2;389.15625;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
